Order_ID,Date,Sales,Category,Sub_Category,Region,Quantity,Discount,Profit
CA-2022-11323,2022-09-30,80.78,Furniture,Furnishings,South,1,0.2,8.18
CA-2022-11324,2022-10-01,861.22,Technology,Phones,Central,13,0.1,163.86
CA-2022-11325,2022-10-02,584.38,Technology,Accessories,South,12,0.0,108.32
CA-2022-11326,2022-10-02,225.93,Furniture,Chairs,South,6,0.2,29.52
CA-2022-11327,2022-10-03,348.48,Furniture,Bookcases,East,3,0.15,91.52
CA-2022-11328,2022-10-03,265.92,Technology,Machines,South,1,0.1,32.14
CA-2022-11329,2022-10-04,533.88,Furniture,Furnishings,Central,5,0.2,65.15
CA-2022-11330,2022-10-05,223.43,Furniture,Furnishings,East,2,0.1,54.32
CA-2022-11331,2022-10-05,1.85,Technology,Copiers,East,1,0.0,0.39
CA-2022-11332,2022-10-05,140.88,Office Supplies,Storage,South,1,0.0,28.42
CA-2022-11333,2022-10-06,59.17,Technology,Copiers,West,1,0.15,6.24
CA-2022-11334,2022-10-06,539.95,Furniture,Tables,West,18,0.15,91.48
CA-2022-11335,2022-10-07,837.54,Office Supplies,Storage,East,8,0.1,101.81
CA-2022-11336,2022-10-08,773.44,Furniture,Tables,South,15,0.0,68.11
CA-2022-11337,2022-10-09,258.75,Technology,Accessories,West,10,0.1,69.64
CA-2022-11338,2022-10-09,287.54,Technology,Copiers,Central,9,0.1,72.33
CA-2022-11339,2022-10-09,174.61,Technology,Machines,Central,3,0.2,21.17
CA-2022-11340,2022-10-10,411.92,Furniture,Furnishings,South,2,0.2,107.4
CA-2022-11341,2022-10-10,78.46,Technology,Accessories,West,1,0.1,8.27
CA-2022-11342,2022-10-11,86.14,Furniture,Bookcases,South,1,0.0,22.05
CA-2022-11343,2022-10-11,197.46,Technology,Accessories,South,1,0.1,41.33
CA-2022-11344,2022-10-11,180.83,Office Supplies,Storage,South,1,0.2,42.04
CA-2022-11345,2022-10-12,113.22,Furniture,Tables,Central,2,0.2,28.15
CA-2022-11346,2022-10-12,589.46,Office Supplies,Appliances,East,5,0.2,99.89
CA-2022-11347,2022-10-13,58.67,Technology,Accessories,East,1,0.15,10.19
CA-2022-11348,2022-10-13,584.13,Office Supplies,Binders,Central,11,0.15,65.49
CA-2022-11349,2022-10-14,289.11,Furniture,Tables,Central,3,0.2,63.78
CA-2022-11350,2022-10-14,74.79,Furniture,Chairs,South,2,0.15,17.45
CA-2022-11351,2022-10-14,434.55,Technology,Copiers,South,10,0.2,95.96
CA-2022-11352,2022-10-15,111.23,Furniture,Tables,West,1,0.2,27.83
CA-2022-11353,2022-10-15,92.74,Furniture,Chairs,West,1,0.1,17.13
CA-2022-11354,2022-10-15,461.46,Technology,Machines,Central,3,0.15,49.24
CA-2022-11355,2022-10-16,374.1,Technology,Machines,East,4,0.2,46.99
CA-2022-11356,2022-10-16,211.81,Technology,Accessories,Central,1,0.2,21.9
CA-2022-11357,2022-10-16,358.22,Furniture,Chairs,South,2,0.0,42.92
CA-2022-11358,2022-10-17,160.05,Technology,Copiers,South,2,0.1,36.72
CA-2022-11359,2022-10-17,305.22,Furniture,Chairs,South,4,0.0,60.29
CA-2022-11360,2022-10-18,602.58,Office Supplies,Paper,South,10,0.15,62.07
CA-2022-11361,2022-10-19,552.03,Technology,Phones,West,7,0.0,66.66
CA-2022-11362,2022-10-20,716.67,Technology,Machines,East,8,0.1,200.04
CA-2022-11363,2022-10-21,138.64,Office Supplies,Art,South,3,0.2,31.09
CA-2022-11364,2022-10-21,487.88,Office Supplies,Binders,West,4,0.0,54.22
CA-2022-11365,2022-10-21,14.74,Furniture,Tables,East,1,0.0,2.42
CA-2022-11366,2022-10-22,614.48,Furniture,Bookcases,South,7,0.1,163.97
CA-2022-11367,2022-10-23,598.1,Technology,Phones,East,4,0.15,84.85
CA-2022-11368,2022-10-23,93.92,Office Supplies,Binders,West,2,0.15,22.3
CA-2022-11369,2022-10-24,534.3,Office Supplies,Appliances,East,12,0.1,91.05
CA-2022-11370,2022-10-25,559.08,Technology,Phones,East,7,0.1,133.49
CA-2022-11371,2022-10-26,499.53,Office Supplies,Binders,South,4,0.15,118.02
CA-2022-11372,2022-10-27,57.89,Furniture,Chairs,West,1,0.0,7.94
CA-2022-11373,2022-10-27,286.97,Furniture,Furnishings,West,2,0.2,69.85
CA-2022-11374,2022-10-27,302.98,Office Supplies,Storage,South,4,0.1,73.67
CA-2022-11375,2022-10-28,340.29,Technology,Phones,East,5,0.0,55.34
CA-2022-11376,2022-10-28,357.29,Office Supplies,Binders,South,3,0.1,71.01
CA-2022-11377,2022-10-28,73.16,Technology,Copiers,East,1,0.2,18.98
CA-2022-11378,2022-10-29,256.67,Furniture,Bookcases,Central,4,0.2,43.33
CA-2022-11379,2022-10-29,61.13,Office Supplies,Art,Central,1,0.15,17.11
CA-2022-11380,2022-10-29,495.82,Office Supplies,Storage,East,11,0.0,68.82
CA-2022-11381,2022-10-30,233.08,Technology,Phones,East,2,0.15,54.82
CA-2022-11382,2022-10-30,505.95,Furniture,Chairs,Central,4,0.15,55.15
CA-2022-11383,2022-10-31,518.93,Technology,Copiers,East,18,0.0,95.54
CA-2022-11384,2022-11-01,0.58,Office Supplies,Binders,South,1,0.2,0.12
CA-2022-11385,2022-11-01,294.27,Technology,Phones,South,2,0.2,45.3
CA-2022-11386,2022-11-01,598.36,Technology,Phones,East,4,0.1,155.92
CA-2022-11387,2022-11-02,677.76,Furniture,Chairs,East,5,0.2,122.34
CA-2022-11388,2022-11-02,99.62,Technology,Accessories,South,1,0.2,13.49
CA-2022-11389,2022-11-03,167.22,Technology,Accessories,West,1,0.1,27.06
CA-2022-11390,2022-11-03,582.33,Office Supplies,Storage,Central,6,0.15,99.81
CA-2022-11391,2022-11-04,269.92,Furniture,Chairs,East,3,0.0,71.65
CA-2022-11392,2022-11-04,307.17,Furniture,Furnishings,West,6,0.15,71.75
CA-2022-11393,2022-11-04,448.71,Office Supplies,Art,South,4,0.1,75.45
CA-2022-11394,2022-11-05,137.88,Technology,Accessories,Central,5,0.2,36.71
CA-2022-11395,2022-11-05,841.38,Office Supplies,Binders,Central,7,0.15,177.32
CA-2022-11396,2022-11-05,182.26,Office Supplies,Storage,South,3,0.15,32.72
CA-2022-11397,2022-11-06,840.79,Furniture,Bookcases,South,5,0.15,96.89
CA-2022-11398,2022-11-07,137.87,Office Supplies,Appliances,Central,3,0.2,11.7
CA-2022-11399,2022-11-07,318.66,Furniture,Furnishings,West,14,0.1,25.87
CA-2022-11400,2022-11-07,148.01,Office Supplies,Storage,Central,1,0.2,24.14
CA-2022-11401,2022-11-08,330.98,Office Supplies,Art,East,2,0.2,59.79
CA-2022-11402,2022-11-08,229.82,Office Supplies,Storage,South,2,0.2,31.69
CA-2022-11403,2022-11-09,396.1,Technology,Machines,Central,4,0.0,52.17
CA-2022-11404,2022-11-09,300.53,Furniture,Furnishings,East,2,0.1,37.27
CA-2022-11405,2022-11-10,360.13,Technology,Phones,Central,3,0.2,65.56
CA-2022-11406,2022-11-10,168.33,Furniture,Bookcases,West,2,0.0,17.53
CA-2022-11407,2022-11-10,306.38,Furniture,Chairs,Central,3,0.15,41.8
CA-2022-11408,2022-11-11,30.84,Technology,Phones,Central,1,0.15,6.23
CA-2022-11409,2022-11-11,404.25,Furniture,Furnishings,West,3,0.2,109.78
CA-2022-11410,2022-11-11,390.83,Office Supplies,Storage,South,5,0.15,47.67
CA-2022-11411,2022-11-12,921.28,Technology,Phones,South,22,0.1,86.62
CA-2022-11412,2022-11-13,928.68,Office Supplies,Paper,East,6,0.15,123.19
CA-2022-11413,2022-11-14,328.37,Office Supplies,Art,Central,8,0.2,47.25
CA-2022-11414,2022-11-14,111.49,Furniture,Chairs,East,1,0.2,9.28
CA-2022-11415,2022-11-14,31.68,Office Supplies,Storage,Central,1,0.2,4.7
CA-2022-11416,2022-11-15,861.43,Office Supplies,Art,South,11,0.1,155.12
CA-2022-11417,2022-11-16,632.24,Office Supplies,Art,Central,4,0.1,145.77
CA-2022-11418,2022-11-17,184.46,Office Supplies,Art,South,3,0.2,17.97
CA-2022-11419,2022-11-17,551.33,Office Supplies,Art,East,9,0.2,108.74
CA-2022-11420,2022-11-18,159.64,Technology,Accessories,West,2,0.15,25.08
CA-2022-11421,2022-11-18,583.05,Furniture,Tables,South,10,0.2,53.82
CA-2022-11422,2022-11-18,211.95,Technology,Accessories,West,1,0.0,18.73
CA-2022-11423,2022-11-19,74.3,Furniture,Furnishings,East,1,0.1,6.07
CA-2022-11424,2022-11-19,343.82,Office Supplies,Art,West,7,0.1,72.7
CA-2022-11425,2022-11-19,328.48,Furniture,Furnishings,East,11,0.0,57.18
CA-2022-11426,2022-11-20,276.03,Office Supplies,Storage,West,2,0.1,56.07
CA-2022-11427,2022-11-20,474.39,Office Supplies,Storage,West,3,0.2,91.61
CA-2022-11428,2022-11-20,56.07,Furniture,Chairs,Central,1,0.15,5.99
CA-2022-11429,2022-11-21,18.98,Technology,Copiers,Central,1,0.15,2.16
CA-2022-11430,2022-11-21,455.35,Office Supplies,Paper,East,5,0.0,119.68
CA-2022-11431,2022-11-21,150.41,Technology,Machines,South,1,0.1,13.87
CA-2022-11432,2022-11-22,177.03,Technology,Machines,East,2,0.2,34.65
CA-2022-11433,2022-11-22,390.88,Technology,Phones,Central,6,0.1,102.61
CA-2022-11434,2022-11-23,10.41,Office Supplies,Appliances,South,1,0.1,2.89
CA-2022-11435,2022-11-23,226.91,Office Supplies,Binders,South,7,0.15,24.69
CA-2022-11436,2022-11-23,380.74,Furniture,Furnishings,South,4,0.15,38.87
CA-2022-11437,2022-11-24,749.83,Office Supplies,Storage,East,36,0.1,84.61
CA-2022-11438,2022-11-25,345.67,Technology,Accessories,West,3,0.2,37.85
CA-2022-11439,2022-11-25,89.75,Furniture,Furnishings,South,1,0.2,15.48
CA-2022-11440,2022-11-25,427.72,Furniture,Bookcases,West,3,0.2,56.99
CA-2022-11441,2022-11-26,1027.13,Furniture,Furnishings,West,8,0.2,238.68
CA-2022-11442,2022-11-27,447.63,Office Supplies,Appliances,South,4,0.15,106.08
CA-2022-11443,2022-11-27,420.95,Technology,Copiers,Central,5,0.1,114.0
CA-2022-11444,2022-11-28,678.55,Office Supplies,Storage,Central,19,0.0,136.76
CA-2022-11445,2022-11-29,102.14,Furniture,Furnishings,South,1,0.0,21.32
CA-2022-11446,2022-11-29,690.94,Furniture,Bookcases,East,6,0.2,118.24
CA-2022-11447,2022-11-30,56.38,Furniture,Bookcases,East,1,0.2,8.35
CA-2022-11448,2022-11-30,341.6,Technology,Machines,South,10,0.0,38.63
CA-2022-11449,2022-11-30,203.64,Furniture,Furnishings,East,2,0.2,53.5
CA-2022-11450,2022-12-01,73.96,Office Supplies,Paper,South,1,0.2,8.31
CA-2022-11451,2022-12-01,299.76,Furniture,Bookcases,East,5,0.1,51.46
CA-2022-11452,2022-12-01,489.65,Technology,Phones,East,9,0.15,114.63
CA-2022-11453,2022-12-02,310.89,Technology,Machines,South,9,0.15,48.62
CA-2022-11454,2022-12-02,91.97,Office Supplies,Appliances,Central,1,0.1,11.85
CA-2022-11455,2022-12-02,593.11,Technology,Phones,East,7,0.0,93.92
CA-2022-11456,2022-12-03,676.02,Office Supplies,Paper,South,17,0.0,186.05
CA-2022-11457,2022-12-03,480.66,Office Supplies,Art,East,20,0.1,88.2
CA-2022-11458,2022-12-04,716.37,Office Supplies,Paper,East,5,0.1,159.2
CA-2022-11459,2022-12-04,230.48,Office Supplies,Storage,Central,1,0.2,54.16
CA-2022-11460,2022-12-05,231.89,Technology,Phones,Central,1,0.15,42.41
CA-2022-11461,2022-12-05,43.04,Technology,Accessories,Central,1,0.15,9.63
CA-2022-11462,2022-12-05,354.87,Technology,Copiers,Central,2,0.0,52.38
CA-2022-11463,2022-12-06,562.19,Furniture,Chairs,East,7,0.0,135.2
CA-2022-11464,2022-12-07,424.76,Office Supplies,Binders,South,3,0.0,108.07
CA-2022-11465,2022-12-07,254.43,Furniture,Bookcases,South,1,0.2,59.62
CA-2022-11466,2022-12-07,33.04,Office Supplies,Art,Central,1,0.1,3.89
CA-2022-11467,2022-12-08,797.09,Furniture,Chairs,East,14,0.1,147.9
CA-2022-11468,2022-12-09,176.83,Office Supplies,Art,Central,1,0.15,44.64
CA-2022-11469,2022-12-09,27.67,Office Supplies,Appliances,West,1,0.15,7.17
CA-2022-11470,2022-12-09,633.42,Furniture,Tables,East,5,0.2,126.82
CA-2022-11471,2022-12-10,988.1,Technology,Accessories,South,18,0.2,188.18
CA-2022-11472,2022-12-11,273.69,Technology,Accessories,South,3,0.1,54.52
CA-2022-11473,2022-12-11,669.44,Office Supplies,Binders,East,5,0.15,109.77
CA-2022-11474,2022-12-12,290.93,Office Supplies,Binders,South,3,0.0,41.34
CA-2022-11475,2022-12-12,290.36,Furniture,Tables,Central,2,0.0,37.17
CA-2022-11476,2022-12-13,528.36,Technology,Accessories,South,10,0.15,128.97
CA-2022-11477,2022-12-13,223.97,Furniture,Bookcases,Central,3,0.0,30.71
CA-2022-11478,2022-12-14,161.49,Technology,Phones,West,1,0.2,31.11
CA-2022-11479,2022-12-14,653.06,Technology,Phones,East,8,0.1,75.91
CA-2022-11480,2022-12-15,81.07,Furniture,Chairs,East,1,0.0,19.97
CA-2022-11481,2022-12-15,632.61,Technology,Machines,West,5,0.1,76.68
CA-2022-11482,2022-12-16,186.86,Office Supplies,Storage,East,6,0.1,41.14
CA-2022-11483,2022-12-16,141.42,Office Supplies,Storage,Central,1,0.0,27.01
CA-2022-11484,2022-12-16,555.59,Furniture,Chairs,South,7,0.2,110.73
CA-2022-11485,2022-12-17,274.09,Office Supplies,Appliances,South,8,0.15,43.45
CA-2022-11486,2022-12-17,860.59,Furniture,Furnishings,South,6,0.15,155.16
CA-2022-11487,2022-12-18,401.62,Technology,Machines,Central,3,0.15,44.5
CA-2022-11488,2022-12-18,194.4,Technology,Machines,South,5,0.2,28.57
CA-2022-11489,2022-12-18,39.34,Furniture,Tables,Central,1,0.2,7.02
CA-2022-11490,2022-12-19,541.28,Furniture,Chairs,West,9,0.2,86.8
CA-2022-11491,2022-12-19,190.69,Technology,Copiers,Central,3,0.15,46.04
CA-2022-11492,2022-12-20,465.16,Technology,Copiers,Central,7,0.2,112.64
CA-2022-11493,2022-12-20,43.34,Technology,Copiers,South,1,0.2,6.23
CA-2022-11494,2022-12-20,188.65,Office Supplies,Binders,South,2,0.15,23.58
CA-2022-11495,2022-12-21,665.56,Furniture,Bookcases,South,21,0.0,121.58
CA-2022-11496,2022-12-21,214.54,Furniture,Furnishings,West,6,0.1,53.25
CA-2022-11497,2022-12-22,336.24,Furniture,Tables,Central,3,0.0,56.81
CA-2022-11498,2022-12-22,541.44,Office Supplies,Paper,East,4,0.1,101.92
CA-2022-11499,2022-12-23,1052.58,Technology,Phones,Central,16,0.2,241.68
CA-2022-11500,2022-12-24,279.21,Furniture,Tables,South,2,0.0,72.83
CA-2022-11501,2022-12-24,671.45,Furniture,Bookcases,South,5,0.2,140.81
CA-2022-11502,2022-12-25,132.86,Furniture,Tables,Central,3,0.0,36.6
CA-2022-11503,2022-12-25,442.55,Technology,Copiers,West,6,0.2,65.56
CA-2022-11504,2022-12-25,319.27,Technology,Machines,East,4,0.0,34.34
CA-2022-11505,2022-12-26,768.13,Office Supplies,Storage,South,6,0.15,191.02
CA-2022-11506,2022-12-27,5.31,Furniture,Chairs,East,1,0.15,0.54
CA-2022-11507,2022-12-27,570.1,Office Supplies,Paper,West,18,0.1,104.12
CA-2022-11508,2022-12-27,123.36,Technology,Machines,West,1,0.0,14.52
CA-2022-11509,2022-12-28,789.17,Technology,Accessories,Central,6,0.0,188.04
CA-2022-11510,2022-12-29,62.73,Technology,Accessories,South,1,0.1,16.59
CA-2022-11511,2022-12-29,15.13,Furniture,Furnishings,Central,1,0.15,4.2
CA-2022-11512,2022-12-29,609.44,Technology,Phones,Central,6,0.2,155.91
CA-2022-11513,2022-12-30,202.46,Furniture,Bookcases,Central,6,0.2,31.5
CA-2022-11514,2022-12-30,756.91,Furniture,Tables,Central,8,0.2,134.48
CA-2022-11515,2022-12-31,572.27,Furniture,Bookcases,West,26,0.1,72.37
CA-2022-11516,2022-12-31,171.56,Furniture,Furnishings,East,1,0.2,19.12
CA-2022-11517,2022-12-31,404.44,Furniture,Furnishings,East,14,0.15,70.19
CA-2023-11518,2023-01-01,381.31,Furniture,Furnishings,Central,3,0.2,61.14
CA-2023-11519,2023-01-01,370.49,Office Supplies,Paper,East,2,0.0,92.19
CA-2023-11520,2023-01-02,74.42,Technology,Copiers,East,1,0.1,10.38
CA-2023-11521,2023-01-02,387.28,Furniture,Tables,East,3,0.2,31.05
CA-2023-11522,2023-01-03,507.37,Office Supplies,Art,East,19,0.0,97.68
CA-2023-11523,2023-01-03,29.18,Office Supplies,Appliances,West,1,0.2,7.51
CA-2023-11524,2023-01-04,273.93,Furniture,Furnishings,West,3,0.0,38.62
CA-2023-11525,2023-01-04,362.44,Furniture,Bookcases,West,3,0.0,61.49
CA-2023-11526,2023-01-05,474.05,Technology,Phones,South,8,0.0,72.07
CA-2023-11527,2023-01-06,463.29,Furniture,Bookcases,South,3,0.2,96.87
CA-2023-11528,2023-01-06,46.27,Technology,Copiers,East,1,0.0,10.08
CA-2023-11529,2023-01-07,699.49,Technology,Accessories,Central,22,0.1,82.02
CA-2023-11530,2023-01-08,803.98,Technology,Machines,South,7,0.0,93.13
CA-2023-11531,2023-01-09,122.51,Furniture,Bookcases,West,1,0.1,32.56
CA-2023-11532,2023-01-09,40.07,Furniture,Tables,West,1,0.1,8.09
CA-2023-11533,2023-01-09,325.2,Office Supplies,Storage,East,11,0.15,60.64
CA-2023-11534,2023-01-10,119.86,Office Supplies,Appliances,South,2,0.1,19.07
CA-2023-11535,2023-01-10,570.15,Office Supplies,Appliances,South,3,0.2,122.21
CA-2023-11536,2023-01-10,81.41,Furniture,Tables,South,1,0.2,8.05
CA-2023-11537,2023-01-11,693.02,Furniture,Tables,Central,7,0.2,137.66
CA-2023-11538,2023-01-12,65.71,Office Supplies,Binders,South,1,0.15,10.73
CA-2023-11539,2023-01-12,95.4,Office Supplies,Binders,South,1,0.15,21.06
CA-2023-11540,2023-01-12,429.63,Technology,Accessories,West,4,0.1,55.72
CA-2023-11541,2023-01-13,345.99,Technology,Machines,South,3,0.2,64.63
CA-2023-11542,2023-01-13,256.05,Office Supplies,Storage,South,11,0.1,66.11
CA-2023-11543,2023-01-14,898.37,Office Supplies,Paper,Central,22,0.0,81.09
CA-2023-11544,2023-01-15,238.68,Technology,Accessories,West,4,0.1,35.19
CA-2023-11545,2023-01-15,404.31,Technology,Phones,East,2,0.1,37.88
CA-2023-11546,2023-01-16,96.16,Office Supplies,Binders,South,1,0.1,15.33
CA-2023-11547,2023-01-16,80.99,Furniture,Bookcases,West,1,0.0,12.04
CA-2023-11548,2023-01-16,288.48,Technology,Phones,South,12,0.15,68.54
CA-2023-11549,2023-01-17,632.67,Office Supplies,Art,Central,12,0.15,143.9
CA-2023-11550,2023-01-18,520.62,Furniture,Furnishings,Central,15,0.0,130.18
CA-2023-11551,2023-01-19,483.8,Furniture,Tables,Central,5,0.0,110.46
CA-2023-11552,2023-01-19,79.78,Technology,Machines,Central,1,0.2,20.3
CA-2023-11553,2023-01-20,426.71,Office Supplies,Binders,Central,3,0.1,51.11
CA-2023-11554,2023-01-20,257.01,Technology,Accessories,East,2,0.2,21.67
CA-2023-11555,2023-01-20,151.96,Furniture,Furnishings,West,4,0.15,23.6
CA-2023-11556,2023-01-21,957.45,Furniture,Chairs,East,16,0.2,259.35
CA-2023-11557,2023-01-22,283.06,Technology,Accessories,East,6,0.1,75.33
CA-2023-11558,2023-01-22,600.62,Office Supplies,Appliances,East,11,0.15,91.19
CA-2023-11559,2023-01-23,81.55,Office Supplies,Appliances,Central,1,0.0,17.71
CA-2023-11560,2023-01-23,414.68,Technology,Accessories,West,5,0.2,44.85
CA-2023-11561,2023-01-24,393.45,Technology,Copiers,East,17,0.0,103.43
CA-2023-11562,2023-01-24,287.82,Furniture,Bookcases,West,3,0.2,40.18
CA-2023-11563,2023-01-25,753.53,Technology,Phones,Central,5,0.0,91.47
CA-2023-11564,2023-01-26,70.35,Technology,Phones,Central,1,0.2,15.08
CA-2023-11565,2023-01-26,364.53,Technology,Phones,West,8,0.1,97.81
CA-2023-11566,2023-01-26,203.41,Office Supplies,Binders,South,2,0.1,25.14
CA-2023-11567,2023-01-27,332.42,Furniture,Bookcases,South,11,0.0,74.36
CA-2023-11568,2023-01-27,350.46,Office Supplies,Appliances,East,4,0.2,79.62
CA-2023-11569,2023-01-28,324.88,Furniture,Tables,West,8,0.2,34.98
CA-2023-11570,2023-01-28,750.32,Technology,Copiers,South,12,0.0,172.01
CA-2023-11571,2023-01-29,1015.05,Technology,Accessories,Central,47,0.2,174.07
CA-2023-11572,2023-01-30,283.06,Office Supplies,Appliances,East,2,0.0,59.3
CA-2023-11573,2023-01-30,75.77,Office Supplies,Storage,West,1,0.2,20.99
CA-2023-11574,2023-01-30,286.14,Technology,Accessories,West,1,0.2,59.52
CA-2023-11575,2023-01-31,482.78,Office Supplies,Appliances,South,8,0.2,112.59
CA-2023-11576,2023-01-31,54.0,Technology,Accessories,East,1,0.2,12.89
CA-2023-11577,2023-01-31,224.78,Technology,Accessories,South,4,0.2,35.93
CA-2023-11578,2023-02-01,35.7,Furniture,Chairs,South,1,0.0,3.49
CA-2023-11579,2023-02-01,749.06,Technology,Machines,South,37,0.0,97.81
CA-2023-11580,2023-02-01,13.35,Furniture,Furnishings,West,1,0.0,2.44
CA-2023-11581,2023-02-02,759.66,Technology,Machines,East,6,0.1,208.37
CA-2023-11582,2023-02-03,473.42,Office Supplies,Storage,Central,8,0.0,131.27
CA-2023-11583,2023-02-03,344.93,Technology,Phones,South,3,0.1,44.97
CA-2023-11584,2023-02-04,338.86,Furniture,Tables,East,3,0.2,94.51
CA-2023-11585,2023-02-04,156.23,Furniture,Furnishings,Central,1,0.2,24.93
CA-2023-11586,2023-02-04,508.83,Furniture,Furnishings,West,6,0.15,113.86
CA-2023-11587,2023-02-05,1059.92,Furniture,Furnishings,West,26,0.2,136.72
CA-2023-11588,2023-02-06,270.57,Technology,Machines,South,3,0.0,26.23
CA-2023-11589,2023-02-06,91.87,Technology,Copiers,East,1,0.15,23.96
CA-2023-11590,2023-02-06,303.08,Office Supplies,Appliances,South,3,0.15,81.81
CA-2023-11591,2023-02-07,769.23,Technology,Phones,Central,19,0.0,117.92
CA-2023-11592,2023-02-08,884.39,Office Supplies,Appliances,South,36,0.0,101.63
CA-2023-11593,2023-02-08,3.77,Office Supplies,Binders,East,1,0.2,0.43
CA-2023-11594,2023-02-09,786.18,Office Supplies,Storage,East,6,0.1,129.39
CA-2023-11595,2023-02-10,640.89,Technology,Machines,East,4,0.2,74.39
CA-2023-11596,2023-02-11,50.43,Technology,Machines,West,1,0.2,13.81
CA-2023-11597,2023-02-11,46.47,Furniture,Chairs,West,1,0.0,10.62
CA-2023-11598,2023-02-11,968.43,Furniture,Bookcases,West,24,0.0,257.59
CA-2023-11599,2023-02-12,954.62,Office Supplies,Art,South,15,0.0,100.74
CA-2023-11600,2023-02-13,359.97,Furniture,Furnishings,Central,2,0.2,48.8
CA-2023-11601,2023-02-13,91.62,Furniture,Chairs,South,1,0.0,17.08
CA-2023-11602,2023-02-13,172.98,Technology,Machines,South,1,0.0,42.73
CA-2023-11603,2023-02-14,436.71,Furniture,Chairs,South,3,0.0,94.08
CA-2023-11604,2023-02-14,69.86,Furniture,Furnishings,South,1,0.0,9.63
CA-2023-11605,2023-02-14,221.34,Technology,Machines,East,5,0.1,40.35
CA-2023-11606,2023-02-15,175.25,Technology,Copiers,West,3,0.2,29.54
CA-2023-11607,2023-02-15,547.92,Technology,Accessories,West,4,0.0,130.59
CA-2023-11608,2023-02-16,202.52,Office Supplies,Binders,East,3,0.1,18.9
CA-2023-11609,2023-02-16,602.0,Technology,Copiers,West,4,0.0,101.53
CA-2023-11610,2023-02-17,249.93,Technology,Copiers,Central,6,0.2,50.15
CA-2023-11611,2023-02-17,667.11,Office Supplies,Paper,Central,6,0.15,96.7
CA-2023-11612,2023-02-18,792.26,Office Supplies,Art,East,6,0.2,175.59
CA-2023-11613,2023-02-18,178.01,Furniture,Chairs,East,3,0.15,40.68
CA-2023-11614,2023-02-19,191.47,Technology,Copiers,Central,3,0.1,39.97
CA-2023-11615,2023-02-19,923.53,Furniture,Bookcases,West,8,0.2,164.37
CA-2023-11616,2023-02-20,395.5,Office Supplies,Binders,West,3,0.15,103.57
CA-2023-11617,2023-02-20,270.07,Technology,Accessories,Central,6,0.0,36.68
CA-2023-11618,2023-02-21,135.67,Technology,Machines,West,1,0.0,36.89
CA-2023-11619,2023-02-21,189.14,Technology,Copiers,East,3,0.1,47.92
CA-2023-11620,2023-02-21,421.72,Office Supplies,Appliances,East,11,0.15,59.01
CA-2023-11621,2023-02-22,727.64,Technology,Machines,East,5,0.2,160.01
CA-2023-11622,2023-02-22,2.6,Technology,Phones,South,1,0.1,0.39
CA-2023-11623,2023-02-23,668.05,Furniture,Chairs,East,5,0.15,131.37
CA-2023-11624,2023-02-23,334.89,Technology,Copiers,East,3,0.1,85.55
CA-2023-11625,2023-02-24,488.53,Office Supplies,Art,West,13,0.15,58.88
CA-2023-11626,2023-02-24,292.13,Technology,Copiers,Central,5,0.1,57.75
CA-2023-11627,2023-02-24,179.06,Furniture,Furnishings,Central,1,0.15,15.47
CA-2023-11628,2023-02-25,18.62,Technology,Accessories,East,1,0.15,2.09
CA-2023-11629,2023-02-25,1051.04,Furniture,Bookcases,West,7,0.15,207.92
CA-2023-11630,2023-02-26,888.7,Technology,Accessories,South,6,0.0,108.65
CA-2023-11631,2023-02-27,261.94,Technology,Copiers,West,6,0.0,50.09
CA-2023-11632,2023-02-27,489.75,Office Supplies,Storage,East,15,0.15,104.7
CA-2023-11633,2023-02-28,841.42,Technology,Accessories,East,7,0.1,188.23
CA-2023-11634,2023-03-01,417.06,Office Supplies,Paper,South,5,0.1,52.74
CA-2023-11635,2023-03-01,33.2,Furniture,Bookcases,South,1,0.2,2.75
CA-2023-11636,2023-03-01,383.5,Office Supplies,Art,West,4,0.2,54.26
CA-2023-11637,2023-03-02,866.69,Furniture,Furnishings,West,6,0.1,159.35
CA-2023-11638,2023-03-03,921.09,Furniture,Tables,Central,17,0.1,164.8
CA-2023-11639,2023-03-04,150.86,Furniture,Bookcases,South,1,0.1,26.38
CA-2023-11640,2023-03-04,1325.37,Office Supplies,Storage,South,36,0.2,213.28
CA-2023-11641,2023-03-05,499.45,Office Supplies,Storage,East,5,0.1,82.35
CA-2023-11642,2023-03-05,443.2,Technology,Phones,Central,3,0.1,77.06
CA-2023-11643,2023-03-06,131.94,Technology,Machines,Central,1,0.2,10.91
CA-2023-11644,2023-03-06,49.18,Furniture,Chairs,East,1,0.2,9.05
CA-2023-11645,2023-03-06,378.18,Office Supplies,Art,South,4,0.2,84.52
CA-2023-11646,2023-03-07,639.18,Technology,Copiers,West,7,0.15,78.21
CA-2023-11647,2023-03-08,824.13,Technology,Copiers,South,10,0.2,226.8
CA-2023-11648,2023-03-09,323.56,Office Supplies,Appliances,West,2,0.1,58.39
CA-2023-11649,2023-03-09,644.49,Furniture,Chairs,West,11,0.1,145.02
CA-2023-11650,2023-03-10,989.72,Office Supplies,Appliances,East,18,0.2,154.95
CA-2023-11651,2023-03-11,218.82,Technology,Phones,West,2,0.0,29.52
CA-2023-11652,2023-03-11,126.07,Office Supplies,Appliances,Central,1,0.2,28.4
CA-2023-11653,2023-03-11,726.58,Furniture,Bookcases,East,17,0.0,72.55
